"0","16777215","-","-","-","-","-","-","-","-"
"17483520","17484031","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"17484032","17484287","TH","Thailand","Samut Prakan","Phra Pradaeng","13.65854","100.53362","10130","+07:00","66","02","5"
"17484288","17484799","TH","Thailand","Kanchanaburi","Tha Maka","13.92081","99.76553","71120","+07:00","66","034","21"
"17484800","17485055","TH","Thailand","Suphan Buri","Song Phi Nong","14.22408","100.02094","72110","+07:00","66","035","8"
"17485056","17485311","TH","Thailand","Lop Buri","Ban Mi","15.04428","100.53681","15110","+07:00","66","036","16"
"17485312","17485823","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"17485824","17486335","TH","Thailand","Sakon Nakhon","Phanna Nikhom","17.35245","103.85032","47130","+07:00","66","042","174"
"17486336","17486591","TH","Thailand","Chiang Mai","Chiang Mai","18.79038","98.98468","50000","+07:00","66","053","314"
"17486592","17486847","TH","Thailand","Buri Ram","Buriram","14.99433","103.10392","31180","+07:00","66","044","160"
"17486848","17487103","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"17487104","17487359","TH","Thailand","Chon Buri","Phatthaya","12.93333","100.88333","76130","+07:00","66","038","10"
"17487360","17487615","TH","Thailand","Chai Nat","Manorom","15.30997","100.08283","17110","+07:00","66","056","27"
"17487616","17488127","TH","Thailand","Lamphun","Wiang Nong Long","18.42043","98.74967","50160","+07:00","66","053","284"
"17488128","17488895","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"17488896","17489151","TH","Thailand","Trang","Palian","7.17228","99.68633","91120","+07:00","66","075","29"
"17489152","17489407","TH","Thailand","Trang","Trang","7.55633","99.61141","92160","+07:00","66","075","27"
"17489408","17489663","TH","Thailand","Narathiwat","Si Sakhon","6.23137","101.50048","96210","+07:00","66","073","41"
"17489664","17489919","TH","Thailand","Songkhla","Songkhla","7.19882","100.5951","90190","+07:00","66","074","12"
"17489920","17490175","TH","Thailand","Nakhon Pathom","Sam Phran","13.72698","100.21526","73110","+07:00","66","034","6"
"17490176","17490431","TH","Thailand","Kanchanaburi","Kanchanaburi","14.00412","99.54832","71180","+07:00","66","034","34"
"17490432","17490687","TH","Thailand","Samut Songkhram","Samut Songkhram","13.41456","100.00264","75000","+07:00","66","034","7"
"17490688","17490943","TH","Thailand","Ratchaburi","Damnoen Saduak","13.51824","99.95469","70130","+07:00","66","032","6"
"17490944","17491199","TH","Thailand","Prachuap Khiri Khan","Thap Sakae","11.49964","99.6217","77130","+07:00","66","032","11"
"17491200","17491455","TH","Thailand","Nakhon Pathom","Sam Phran","13.72698","100.21526","73110","+07:00","66","034","6"
"17491456","17491711","TH","Thailand","Phetchaburi","Phetchaburi","13.11189","99.94467","76150","+07:00","66","032","8"
"17491712","17491967","TH","Thailand","Samut Sakhon","Krathum Baen","13.6533","100.25972","74110","+07:00","66","034","6"
"17491968","17492223","TH","Thailand","Samut Sakhon","Ban Phaeo","13.59072","100.10748","74120","+07:00","66","034","6"
"17492224","17492479","TH","Thailand","Prachuap Khiri Khan","Thap Sakae","11.49964","99.6217","77130","+07:00","66","032","11"
"17492480","17492735","TH","Thailand","Samut Songkhram","Samut Songkhram","13.41456","100.00264","75000","+07:00","66","034","7"
"17492736","17492991","TH","Thailand","Ratchaburi","Ban Pong","13.81629","99.87739","70110","+07:00","66","032","17"
"17492992","17493503","TH","Thailand","Samut Sakhon","Krathum Baen","13.6533","100.25972","74110","+07:00","66","034","6"
"17493504","17493759","TH","Thailand","Nakhon Pathom","Nakhon Pathom","13.8196","100.04427","73170","+07:00","66","034","10"
"17493760","17494015","TH","Thailand","Samut Songkhram","Samut Songkhram","13.41456","100.00264","75000","+07:00","66","034","7"
"17494016","17494271","TH","Thailand","Lop Buri","Lop Buri","14.79808","100.65397","15000","+07:00","66","036","19"
"17494272","17494527","TH","Thailand","Lop Buri","Phatthana Nikhom","14.85646","100.98459","15130","+07:00","66","036","46"
"17494528","17494783","TH","Thailand","Suphan Buri","Sam Chuk","14.75763","100.08992","72130","+07:00","66","035","13"
"17494784","17495039","TH","Thailand","Lop Buri","Ban Mi","15.04428","100.53681","15110","+07:00","66","036","16"
"17495040","17495295","TH","Thailand","Nakhon Pathom","Sam Phran","13.72698","100.21526","73110","+07:00","66","034","6"
"17495296","17495551","TH","Thailand","Ratchaburi","Ratchaburi","13.53671","99.81712","70000","+07:00","66","032","8"
"17495552","17495807","TH","Thailand","Nakhon Sawan","Phai Sali","15.59764","100.65853","60220","+07:00","66","056","61"
"17495808","17496063","TH","Thailand","Phetchabun","Wichian Buri","15.65778","101.10603","67130","+07:00","66","056","73"
"17496064","17496319","TH","Thailand","Phuket","Phuket","7.89059","98.3981","83120","+07:00","66","076","24"
"17496320","17496575","TH","Thailand","Nakhon Si Thammarat","Thung Song","8.16453","99.68039","80110","+07:00","66","075","57"
"17496576","17496831","TH","Thailand","Udon Thani","Udon Thani","17.41567","102.78589","41380","+07:00","66","042","177"
"17496832","17497087","TH","Thailand","Chon Buri","Ban Talat Bueng","13.07147","101.00314","20170","+07:00","66","038","42"
"17497088","17497343","TH","Thailand","Si Sa Ket","Wang Hin","14.94783","104.23097","33270","+07:00","66","045","136"
"17497344","17497599","TH","Thailand","Sakon Nakhon","Sakon Nakhon","17.16116","104.14725","47260","+07:00","66","042","165"
"17497600","17497855","TH","Thailand","Krabi","Krabi","8.07257","98.91052","81130","+07:00","66","075","11"
"17497856","17498111","TH","Thailand","Buri Ram","Buriram","14.99433","103.10392","31180","+07:00","66","044","160"
"17498112","17498623","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17498624","17498879","KR","Korea, Republic of","Incheon-gwangyeoksi","Tsche-mul-p-ho","37.45361","126.73167","405-865","+09:00","82","032","24"
"17498880","17499135","KR","Korea, Republic of","Gyeonggi-do","Kwangmyong","37.47722","126.86639","423-836","+09:00","82","031","29"
"17499136","17500671","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17500672","17500927","KR","Korea, Republic of","Gyeonggi-do","Kwangmyong","37.47722","126.86639","423-836","+09:00","82","031","29"
"17500928","17503231","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17503232","17503487","KR","Korea, Republic of","Gyeonggi-do","Kwangmyong","37.47722","126.86639","423-836","+09:00","82","031","29"
"17503488","17503743","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17503744","17503999","KR","Korea, Republic of","Gyeonggi-do","Kwangmyong","37.47722","126.86639","423-836","+09:00","82","031","29"
"17504000","17505023","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17505024","17505279","KR","Korea, Republic of","Gyeonggi-do","Kwangmyong","37.47722","126.86639","423-836","+09:00","82","031","29"
"17505280","17505535","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17505536","17505791","KR","Korea, Republic of","Incheon-gwangyeoksi","Tsche-mul-p-ho","37.45361","126.73167","405-865","+09:00","82","032","24"
"17505792","17506303","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17506304","17506815","KR","Korea, Republic of","Incheon-gwangyeoksi","Tsche-mul-p-ho","37.45361","126.73167","405-865","+09:00","82","032","24"
"17506816","17511167","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17511168","17511935","KR","Korea, Republic of","Incheon-gwangyeoksi","Tsche-mul-p-ho","37.45361","126.73167","405-865","+09:00","82","032","24"
"17511936","17512959","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17512960","17513215","KR","Korea, Republic of","Gyeonggi-do","Kwangmyong","37.47722","126.86639","423-836","+09:00","82","031","29"
"17513216","17514495","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17514496","17514751","KR","Korea, Republic of","Incheon-gwangyeoksi","Tsche-mul-p-ho","37.45361","126.73167","405-865","+09:00","82","032","24"
"17514752","17518591","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17518592","17518847","KR","Korea, Republic of","Gyeonggi-do","Kwangmyong","37.47722","126.86639","423-836","+09:00","82","031","29"
"17518848","17519615","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17519616","17519871","KR","Korea, Republic of","Gyeonggi-do","Kwangmyong","37.47722","126.86639","423-836","+09:00","82","031","29"
"17519872","17522943","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17522944","17523199","KR","Korea, Republic of","Chungcheongnam-do","Tangjin","36.89444","126.62972","110-615","+09:00","82","043","23"
"17523200","17524223","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17524224","17524479","KR","Korea, Republic of","Chungcheongnam-do","Suisan","36.78167","126.45222","356-803","+09:00","82","043","34"
"17524480","17524735","KR","Korea, Republic of","Chungcheongnam-do","Tangjin","36.89444","126.62972","110-615","+09:00","82","043","23"
"17524736","17525759","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17525760","17526015","KR","Korea, Republic of","Chungcheongnam-do","Taesal-li","36.9714","126.4542","356-876","+09:00","82","043","27"
"17526016","17526527","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17526528","17526783","KR","Korea, Republic of","Chungcheongnam-do","Suisan","36.78167","126.45222","356-803","+09:00","82","043","34"
"17526784","17527295","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17527296","17527551","KR","Korea, Republic of","Chungcheongnam-do","Taesal-li","36.9714","126.4542","356-876","+09:00","82","043","27"
"17527552","17527807","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17527808","17528063","KR","Korea, Republic of","Chungcheongnam-do","Tangjin","36.89444","126.62972","110-615","+09:00","82","043","23"
"17528064","17528319","KR","Korea, Republic of","Chungcheongnam-do","Suisan","36.78167","126.45222","356-803","+09:00","82","043","34"
"17528320","17528575","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17528576","17528831","KR","Korea, Republic of","Chungcheongnam-do","Suisan","36.78167","126.45222","356-803","+09:00","82","043","34"
"17528832","17529087","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17529088","17529343","KR","Korea, Republic of","Chungcheongnam-do","Tangjin","36.89444","126.62972","110-615","+09:00","82","043","23"
"17529344","17530111","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17530112","17530367","KR","Korea, Republic of","Chungcheongnam-do","Tangjin","36.89444","126.62972","110-615","+09:00","82","043","23"
"17530368","17531903","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17531904","17532159","KR","Korea, Republic of","Incheon-gwangyeoksi","Kanghwa","37.74722","126.48556","417-807","+09:00","82","032","18"
"17532160","17532415","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17532416","17532927","KR","Korea, Republic of","Gyeonggi-do","Kwangmyong","37.47722","126.86639","423-836","+09:00","82","031","29"
"17532928","17533695","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17533696","17533951","KR","Korea, Republic of","Gyeonggi-do","Goyang","37.65639","126.835","412-812","+09:00","82","031","19"
"17533952","17534207","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17534208","17534463","KR","Korea, Republic of","Gyeonggi-do","Kwangmyong","37.47722","126.86639","423-836","+09:00","82","031","29"
"17534464","17534975","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17534976","17535231","KR","Korea, Republic of","Gyeonggi-do","Kwangmyong","37.47722","126.86639","423-836","+09:00","82","031","29"
"17535232","17536255","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17536256","17536767","KR","Korea, Republic of","Gyeonggi-do","Kwangmyong","37.47722","126.86639","423-836","+09:00","82","031","29"
"17536768","17537023","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17537024","17537279","KR","Korea, Republic of","Gyeonggi-do","Goyang","37.65639","126.835","412-812","+09:00","82","031","19"
"17537280","17538815","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17538816","17539071","KR","Korea, Republic of","Gyeonggi-do","Kwangmyong","37.47722","126.86639","423-836","+09:00","82","031","29"
"17539072","17539839","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17539840","17540095","KR","Korea, Republic of","Incheon-gwangyeoksi","Kanghwa","37.74722","126.48556","417-807","+09:00","82","032","18"
"17540096","17541375","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17541376","17541631","KR","Korea, Republic of","Gyeonggi-do","Kwangmyong","37.47722","126.86639","423-836","+09:00","82","031","29"
"17541632","17544703","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17544704","17544959","KR","Korea, Republic of","Gyeonggi-do","Goyang","37.65639","126.835","412-812","+09:00","82","031","19"
"17544960","17545471","KR","Korea, Republic of","Gyeonggi-do","Kwangmyong","37.47722","126.86639","423-836","+09:00","82","031","29"
"17545472","17547007","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17547008","17547263","KR","Korea, Republic of","Gyeonggi-do","Kwangmyong","37.47722","126.86639","423-836","+09:00","82","031","29"
"17547264","17547519","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17547520","17547775","KR","Korea, Republic of","Gyeonggi-do","Kwangmyong","37.47722","126.86639","423-836","+09:00","82","031","29"
"17547776","17548031","KR","Korea, Republic of","Gyeonggi-do","Goyang","37.65639","126.835","412-812","+09:00","82","031","19"
"17548032","17549055","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17549056","17549311","KR","Korea, Republic of","Gyeonggi-do","Kwangmyong","37.47722","126.86639","423-836","+09:00","82","031","29"
"17549312","17550079","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17550080","17550335","KR","Korea, Republic of","Gyeonggi-do","Kwangmyong","37.47722","126.86639","423-836","+09:00","82","031","29"
"17550336","17551359","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17551360","17551615","KR","Korea, Republic of","Gyeonggi-do","Kwangmyong","37.47722","126.86639","423-836","+09:00","82","031","29"
"17551616","17553407","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17553408","17553919","KR","Korea, Republic of","Gyeonggi-do","Kwangmyong","37.47722","126.86639","423-836","+09:00","82","031","29"
"17553920","17554175","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17554176","17554431","KR","Korea, Republic of","Gyeonggi-do","Kwangmyong","37.47722","126.86639","423-836","+09:00","82","031","29"
"17554432","17556223","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17556224","17556479","KR","Korea, Republic of","Incheon-gwangyeoksi","Kanghwa","37.74722","126.48556","417-807","+09:00","82","032","18"
"17556480","17557247","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17557248","17557759","KR","Korea, Republic of","Gyeonggi-do","Goyang","37.65639","126.835","412-812","+09:00","82","031","19"
"17557760","17558015","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17558016","17558271","KR","Korea, Republic of","Gyeonggi-do","Goyang","37.65639","126.835","412-812","+09:00","82","031","19"
"17558272","17558527","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17558528","17558783","KR","Korea, Republic of","Gyeonggi-do","Goyang","37.65639","126.835","412-812","+09:00","82","031","19"
"17558784","17559295","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17559296","17559551","KR","Korea, Republic of","Gyeonggi-do","Goyang","37.65639","126.835","412-812","+09:00","82","031","19"
"17559552","17559807","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17559808","17560063","KR","Korea, Republic of","Incheon-gwangyeoksi","Kanghwa","37.74722","126.48556","417-807","+09:00","82","032","18"
"17560064","17563647","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"17563648","17825791","CN","China","Beijing","Beijing","39.9075","116.39723","100006","+08:00","86","010","49"
"17825792","17842175","KR","Korea, Republic of","Gyeonggi-do","Yongin","37.233333","127.2","449-800","+09:00","82","031","100"
"17842176","17986559","-","-","-","-","-","-","-","-"
"17986560","18087935","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","37.56826","126.97783","100-101","+09:00","82","02","54"
"18087936","18088959","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"18088960","18089215","TH","Thailand","Phitsanulok","Bang Rakam","16.75847","100.11742","65140","+07:00","66","055","45"
"18089216","18089983","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"18089984","18090239","TH","Thailand","Phrae","Phrae","18.14589","100.14103","54000","+07:00","66","054","159"
"18090240","18090495","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"18090496","18090751","TH","Thailand","Khon Kaen","Nong Ruea","16.49333","102.43339","40210","+07:00","66","043","199"
"18090752","18091007","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"18091008","18091263","TH","Thailand","Nakhon Sawan","Takhli","15.26336","100.34378","17150","+07:00","66","056","35"
"18091264","18092031","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"18092032","18092287","TH","Thailand","Phitsanulok","Bang Krathum","16.57831","100.30034","65110","+07:00","66","055","44"
"18092288","18092543","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"18092544","18092799","TH","Thailand","Phitsanulok","Phitsanulok","16.82481","100.25858","65000","+07:00","66","055","50"
"18092800","18094591","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"18094592","18094847","TH","Thailand","Uttaradit","Uttaradit","17.62557","100.09421","53140","+07:00","66","055","68"
"18094848","18096383","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"18096384","18096639","TH","Thailand","Samut Sakhon","Samut Sakhon","13.54753","100.27362","74000","+07:00","66","034","11"
"18096640","18097151","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"18097152","18097407","TH","Thailand","Phitsanulok","Phitsanulok","16.82481","100.25858","65000","+07:00","66","055","50"
"18097408","18098431","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"18098432","18098687","TH","Thailand","Phitsanulok","Bang Rakam","16.75847","100.11742","65140","+07:00","66","055","45"
"18098688","18098943","TH","Thailand","Phitsanulok","Bang Krathum","16.57831","100.30034","65110","+07:00","66","055","44"
"18098944","18099967","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"18099968","18100223","TH","Thailand","Chanthaburi","Chanthaburi","12.60961","102.10447","22210","+07:00","66","039","5"
"18100224","18100479","TH","Thailand","Samut Sakhon","Samut Sakhon","13.54753","100.27362","74000","+07:00","66","034","11"
"18100480","18101759","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"18101760","18102015","TH","Thailand","Samut Sakhon","Samut Sakhon","13.54753","100.27362","74000","+07:00","66","034","11"
"18102016","18102271","TH","Thailand","Nakhon Sawan","Takhli","15.26336","100.34378","17150","+07:00","66","056","35"
"18102272","18102527","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"18102528","18102783","TH","Thailand","Phitsanulok","Wang Thong","16.82458","100.42936","65130","+07:00","66","055","52"
"18102784","18104319","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"18104320","18105087","TH","Thailand","Tak","Tak","16.86968","99.12898","63000","+07:00","66","055","114"
"18105088","18105343","TH","Thailand","Sakon Nakhon","Phon Na Kaeo","17.22122","104.28994","47210","+07:00","66","042","180"
"18105344","18105599","TH","Thailand","Tak","Tak","16.86968","99.12898","63000","+07:00","66","055","114"
"18105600","18105855","TH","Thailand","Nong Khai","Tha Bo","17.85003","102.58139","43110","+07:00","66","042","181"
"18105856","18106111","TH","Thailand","Tak","Tak","16.86968","99.12898","63000","+07:00","66","055","114"
"18106112","18106367","TH","Thailand","Sukhothai","Ban Dan Lan Hoi","17.00683","99.57497","64140","+07:00","66","055","87"
"18106368","18106623","TH","Thailand","Nakhon Pathom","Nakhon Pathom","13.8196","100.04427","73170","+07:00","66","034","10"
"18106624","18106879","TH","Thailand","Nakhon Pathom","Sam Phran","13.72698","100.21526","73110","+07:00","66","034","6"
"18106880","18107135","TH","Thailand","Ratchaburi","Ratchaburi","13.53671","99.81712","70000","+07:00","66","032","8"
"18107136","18107903","TH","Thailand","Nakhon Pathom","Kamphaeng Saen","13.9977","99.99215","73130","+07:00","66","034","11"
"18107904","18108159","TH","Thailand","Nakhon Pathom","Nakhon Pathom","13.8196","100.04427","73170","+07:00","66","034","10"
"18108160","18108415","TH","Thailand","Samut Sakhon","Samut Sakhon","13.54753","100.27362","74000","+07:00","66","034","11"
"18108416","18108671","TH","Thailand","Rayong","Klaeng","12.77972","101.64831","21110","+07:00","66","038","11"
"18108672","18108927","TH","Thailand","Saraburi","Chaloem Phra Kiat","14.6115","100.90825","18000","+07:00","66","036","27"
"18108928","18109183","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"18109184","18109439","TH","Thailand","Chanthaburi","Khlung","12.45467","102.22142","22110","+07:00","66","039","7"
"18109440","18109695","TH","Thailand","Chaiyaphum","Kaeng Khro","16.10864","102.25808","36150","+07:00","66","044","205"
"18109696","18109951","TH","Thailand","Surin","Surin","14.88181","103.49364","31160","+07:00","66","044","149"
"18109952","18110207","TH","Thailand","Maha Sarakham","Wapi Pathum","15.84523","103.37678","44120","+07:00","66","043","146"
"18110208","18110463","TH","Thailand","Lamphun","Lamphun","18.58054","99.00745","51000","+07:00","66","053","295"
"18110464","18110719","TH","Thailand","Nakhon Ratchasima","Chakkarat","15.01353","102.41289","30370","+07:00","66","044","174"
"18110720","18110975","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"18110976","18111231","TH","Thailand","Prachin Buri","Prachin Buri","14.04992","101.36864","25150","+07:00","66","037","7"
"18111232","18111487","TH","Thailand","Rayong","Rayong","12.68095","101.25798","21000","+07:00","66","038","6"
"18111488","18111999","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"18112000","18112255","TH","Thailand","Nakhon Ratchasima","Nakhon Ratchasima","14.97066","102.10196","30280","+07:00","66","044","186"
"18112256","18112511","TH","Thailand","Phetchabun","Lom Sak","16.77983","101.24225","67110","+07:00","66","056","147"
"18112512","18112767","TH","Thailand","Ratchaburi","Ratchaburi","13.53671","99.81712","70000","+07:00","66","032","8"
"18112768","18113023","TH","Thailand","Chumphon","Chumphon","10.5","99.16667","86140","+07:00","66","077","10"
"18113024","18113279","TH","Thailand","Phetchabun","Wichian Buri","15.65778","101.10603","67130","+07:00","66","056","73"
"18113280","18113535","TH","Thailand","Phra Nakhon Si Ayutthaya","Bang Pa-in","14.22728","100.57879","13160","+07:00","66","035","7"
"18113536","18113791","TH","Thailand","Trat","Khlong Yai","11.77644","102.88567","23110","+07:00","66","039","10"
"18113792","18114047","TH","Thailand","Amnat Charoen","Pathum Ratchawongsa","15.89208","104.90611","37180","+07:00","66","045","178"
"18114048","18114303","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"18114304","18114559","TH","Thailand","Nakhon Phanom","Nathom","17.78536","104.09072","43220","+07:00","66","042","161"
"18114560","18115071","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"18115072","18115327","TH","Thailand","Pathum Thani","Ban Lam Luk Ka","13.97738","100.77776","12150","+07:00","66","02","5"
"18115328","18115583","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"18115584","18115839","TH","Thailand","Pathum Thani","Khlong Luang","14.06467","100.64578","12120","+07:00","66","02","7"
"18115840","18116095","TH","Thailand","Samut Prakan","Ban Bang Bo","13.58333","100.81667","10560","+07:00","66","02","4"
"18116096","18116351","TH","Thailand","Chiang Rai","Chiang Rai","19.90858","99.8325","57000","+07:00","66","053","399"
"18116352","18116607","TH","Thailand","Nan","Pua","19.17503","100.91622","55120","+07:00","66","054","287"
"18116608","18116863","TH","Thailand","Chiang Mai","Samoeng","18.84806","98.73242","50250","+07:00","66","053","507"
"18116864","18117375","TH","Thailand","Lamphun","Mae Tha","18.46456","99.14026","51140","+07:00","66","053","405"
"18117376","18117631","TH","Thailand","Chiang Mai","Chiang Mai","18.79038","98.98468","50000","+07:00","66","053","314"
"18117632","18117887","TH","Thailand","Udon Thani","Sang Khom","17.82649","103.09262","43120","+07:00","66","042","172"
"18117888","18118143","TH","Thailand","Udon Thani","Nong Han","17.36083","103.10533","41380","+07:00","66","042","173"
"18118144","18118399","TH","Thailand","Nong Khai","Nong Khai","17.87847","102.742","43110","+07:00","66","042","167"
