"4294967296","281470681743359","-","-","-","-","-","-","-","-"
"281470701370368","281470701370623","AU","Australia","New South Wales","Wollongong","-34.424","150.89345","2500","+10:00","61","02","22"
"281470701370624","281470701370879","AU","Australia","New South Wales","Tuggerah","-33.31667","151.41667","2259","+10:00","61","02","12"
"281470701370880","281470701371135","AU","Australia","New South Wales","Coffs Harbour","-30.29626","153.11351","2450","+10:00","61","02","6"
"281470701371136","281470701371391","AU","Australia","New South Wales","Wollongong","-34.424","150.89345","2500","+10:00","61","02","22"
"281470701371392","281470701371903","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"281470701371904","281470701372159","AU","Australia","New South Wales","Albury","-36.07494","146.92394","2640","+10:00","61","02","164"
"281470701372160","281470701372415","AU","Australia","New South Wales","Gosford","-33.4244","151.34399","2250","+10:00","61","02","19"
"281470701372416","281470701372671","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"281470701372672","281470701372927","AU","Australia","New South Wales","Mascot","-33.93333","151.2","1460","+10:00","61","02","8"
"281470701372928","281470701373183","AU","Australia","New South Wales","Blue Bay","-33.35413","151.50024","2261","+10:00","61","02","17"
"281470701373184","281470701373439","AU","Australia","Queensland","Brisbane","-27.46794","153.02809","4000","+10:00","61","07","10"
"281470701373440","281470701373695","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"281470701373696","281470701373951","AU","Australia","New South Wales","Gosford","-33.4244","151.34399","2250","+10:00","61","02","19"
"281470701373952","281470701374207","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"281470701374208","281470701374463","AU","Australia","New South Wales","Coffs Harbour","-30.29626","153.11351","2450","+10:00","61","02","6"
"281470701374464","281470701374975","AU","Australia","New South Wales","Mascot","-33.93333","151.2","1460","+10:00","61","02","8"
"281470701374976","281470701375231","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"281470701375232","281470701375487","AU","Australia","New South Wales","Gosford","-33.4244","151.34399","2250","+10:00","61","02","19"
"281470701375488","281470701375743","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"281470701375744","281470701375999","AU","Australia","New South Wales","Mascot","-33.93333","151.2","1460","+10:00","61","02","8"
"281470701376000","281470701376255","AU","Australia","New South Wales","Coffs Harbour","-30.29626","153.11351","2450","+10:00","61","02","6"
"281470701376256","281470701376767","AU","Australia","New South Wales","Mascot","-33.93333","151.2","1460","+10:00","61","02","8"
"281470701376768","281470701377023","AU","Australia","New South Wales","Gosford","-33.4244","151.34399","2250","+10:00","61","02","19"
"281470701377024","281470701377279","AU","Australia","New South Wales","Mascot","-33.93333","151.2","1460","+10:00","61","02","8"
"281470701377280","281470701377535","AU","Australia","New South Wales","Gosford","-33.4244","151.34399","2250","+10:00","61","02","19"
"281470701377536","281470701377791","AU","Australia","New South Wales","Newcastle","-32.92715","151.77647","2300","+10:00","61","02","7"
"281470701377792","281470701378047","AU","Australia","New South Wales","Gosford","-33.4244","151.34399","2250","+10:00","61","02","19"
"281470701378048","281470701378303","AU","Australia","New South Wales","Shellharbour","-34.58333","150.86667","2529","+10:00","61","02","3"
"281470701378304","281470701378559","AU","Australia","New South Wales","Penrith","-33.75801","150.70544","2751","+10:00","61","02","42"
"281470701378560","281470701378815","AU","Australia","New South Wales","Coolah","-31.82787","149.71564","2843","+10:00","61","02","491"
"281470701378816","281470701379327","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"281470701379328","281470701379583","AU","Australia","New South Wales","Mascot","-33.93333","151.2","1460","+10:00","61","02","8"
"281470701379584","281470701379839","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"281470701379840","281470701380095","AU","Australia","New South Wales","Newcastle","-32.92715","151.77647","2300","+10:00","61","02","7"
"281470701380096","281470701380607","AU","Australia","New South Wales","Mascot","-33.93333","151.2","1460","+10:00","61","02","8"
"281470701380608","281470701380863","AU","Australia","New South Wales","Bonalbo","-28.73709","152.62392","2469","+10:00","61","02","174"
"281470701380864","281470701381631","AU","Australia","New South Wales","Mascot","-33.93333","151.2","1460","+10:00","61","02","8"
"281470701381632","281470701381887","AU","Australia","New South Wales","Wollongong","-34.424","150.89345","2500","+10:00","61","02","22"
"281470701381888","281470701382143","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"281470701382144","281470701382399","AU","Australia","New South Wales","Newcastle","-32.92715","151.77647","2300","+10:00","61","02","7"
"281470701382400","281470701382655","AU","Australia","New South Wales","Wollongong","-34.424","150.89345","2500","+10:00","61","02","22"
"281470701382656","281470701382911","AU","Australia","New South Wales","Mascot","-33.93333","151.2","1460","+10:00","61","02","8"
"281470701382912","281470701383167","AU","Australia","New South Wales","Penrith","-33.75801","150.70544","2751","+10:00","61","02","42"
"281470701383168","281470701383423","AU","Australia","Tasmania","Waratah","-41.44367","145.53287","7321","+10:00","61","03","605"
"281470701383424","281470701383679","AU","Australia","New South Wales","Wollongong","-34.424","150.89345","2500","+10:00","61","02","22"
"281470701383680","281470701383935","AU","Australia","New South Wales","Mascot","-33.93333","151.2","1460","+10:00","61","02","8"
"281470701383936","281470701384191","AU","Australia","New South Wales","Gosford","-33.4244","151.34399","2250","+10:00","61","02","19"
"281470701384192","281470701384447","AU","Australia","New South Wales","Tuggerah","-33.31667","151.41667","2259","+10:00","61","02","12"
"281470701384448","281470701384703","AU","Australia","New South Wales","Gosford","-33.4244","151.34399","2250","+10:00","61","02","19"
"281470701384704","281470701385215","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"281470701385216","281470701385471","AU","Australia","New South Wales","Tuggerah","-33.31667","151.41667","2259","+10:00","61","02","12"
"281470701385472","281470701385727","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"281470701385728","281470701386239","AU","Australia","New South Wales","Mascot","-33.93333","151.2","1460","+10:00","61","02","8"
"281470701386240","281470701386495","AU","Australia","New South Wales","Durren Durren","-33.2","151.4","2259","+10:00","61","02","59"
"281470701386496","281470701386751","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"281470701386752","281470701387007","AU","Australia","New South Wales","Gosford","-33.4244","151.34399","2250","+10:00","61","02","19"
"281470701387008","281470701387519","AU","Australia","New South Wales","Mascot","-33.93333","151.2","1460","+10:00","61","02","8"
"281470701387520","281470701387775","AU","Australia","New South Wales","Molong","-33.09233","148.87002","2866","+10:00","61","02","531"
"281470701387776","281470701388031","AU","Australia","New South Wales","Mascot","-33.93333","151.2","1460","+10:00","61","02","8"
"281470701388032","281470701388543","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"281470701388544","281470701388799","AU","Australia","New South Wales","Tuggerah","-33.31667","151.41667","2259","+10:00","61","02","12"
"281470701388800","281470701389055","AU","Australia","New South Wales","Wollongong","-34.424","150.89345","2500","+10:00","61","02","22"
"281470701389056","281470701389311","AU","Australia","New South Wales","Newcastle","-32.92715","151.77647","2300","+10:00","61","02","7"
"281470701389312","281470701389567","AU","Australia","New South Wales","Shelly Beach","-33.36999","151.48522","2261","+10:00","61","02","27"
"281470701389568","281470701389823","AU","Australia","New South Wales","Hobartville","-33.60435","150.74299","2755","+10:00","61","02","19"
"281470701389824","281470701390335","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"281470701390336","281470701390591","AU","Australia","New South Wales","Gosford","-33.4244","151.34399","2250","+10:00","61","02","19"
"281470701390592","281470701390847","AU","Australia","New South Wales","Mascot","-33.93333","151.2","1460","+10:00","61","02","8"
"281470701390848","281470701391103","AU","Australia","New South Wales","Bonalbo","-28.73709","152.62392","2469","+10:00","61","02","174"
"281470701391104","281470701391615","AU","Australia","New South Wales","Mascot","-33.93333","151.2","1460","+10:00","61","02","8"
"281470701391616","281470701391871","AU","Australia","New South Wales","Gosford","-33.4244","151.34399","2250","+10:00","61","02","19"
"281470701391872","281470701392127","AU","Australia","New South Wales","Mascot","-33.93333","151.2","1460","+10:00","61","02","8"
"281470701392128","281470701392383","AU","Australia","New South Wales","Wollongong","-34.424","150.89345","2500","+10:00","61","02","22"
"281470701392384","281470701392639","AU","Australia","New South Wales","Newcastle","-32.92715","151.77647","2300","+10:00","61","02","7"
"281470701392640","281470701392895","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"281470701392896","281470701393151","AU","Australia","New South Wales","Mascot","-33.93333","151.2","1460","+10:00","61","02","8"
"281470701393152","281470701393663","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"281470701393664","281470701394175","AU","Australia","New South Wales","Gosford","-33.4244","151.34399","2250","+10:00","61","02","19"
"281470701394176","281470701394431","AU","Australia","New South Wales","Coffs Harbour","-30.29626","153.11351","2450","+10:00","61","02","6"
"281470701394432","281470701394687","AU","Australia","New South Wales","Parkes","-33.1372","148.1759","2870","+10:00","61","02","336"
"281470701394688","281470701395199","AU","Australia","New South Wales","Mascot","-33.93333","151.2","1460","+10:00","61","02","8"
"281470701395200","281470701395455","AU","Australia","New South Wales","Tuncurry","-32.17443","152.49876","2428","+10:00","61","02","3"
"281470701395456","281470701395711","AU","Australia","New South Wales","Coffs Harbour","-30.29626","153.11351","2450","+10:00","61","02","6"
"281470701395712","281470701395967","AU","Australia","New South Wales","Mascot","-33.93333","151.2","1460","+10:00","61","02","8"
"281470701395968","281470701396223","AU","Australia","New South Wales","Gosford","-33.4244","151.34399","2250","+10:00","61","02","19"
"281470701396224","281470701396479","AU","Australia","New South Wales","Tuggerah","-33.31667","151.41667","2259","+10:00","61","02","12"
"281470701396480","281470701396735","AU","Australia","New South Wales","Mascot","-33.93333","151.2","1460","+10:00","61","02","8"
"281470701396736","281470701396991","AU","Australia","New South Wales","Emerald Beach","-30.16388","153.1819","2456","+10:00","61","02","5"
"281470701396992","281470701397247","AU","Australia","New South Wales","Gosford","-33.4244","151.34399","2250","+10:00","61","02","19"
"281470701397248","281470701398015","AU","Australia","New South Wales","Mascot","-33.93333","151.2","1460","+10:00","61","02","8"
"281470701398016","281470701398271","AU","Australia","New South Wales","Hurstville","-33.966667","151.1","2221","+10:00","61","02","61"
"281470701398272","281470701398527","AU","Australia","New South Wales","Tuggerah","-33.31667","151.41667","2259","+10:00","61","02","12"
"281470701398528","281470701398783","AU","Australia","New South Wales","Newcastle","-32.92715","151.77647","2300","+10:00","61","02","7"
"281470701398784","281470701399039","AU","Australia","New South Wales","Orange","-33.28397","149.10018","2800","+10:00","61","02","867"
"281470701399040","281470701399295","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"281470701399296","281470701399551","AU","Australia","New South Wales","Armidale","-30.50828","151.67123","2350","+10:00","61","02","981"
"281470701399552","281470701399807","AU","Australia","New South Wales","Coffs Harbour","-30.29626","153.11351","2450","+10:00","61","02","6"
"281470701399808","281470701400063","AU","Australia","New South Wales","Wollongong","-34.424","150.89345","2500","+10:00","61","02","22"
"281470701400064","281470701400319","AU","Australia","New South Wales","Minynon","-28.63333","153.41667","2482","+10:00","61","02","97"
"281470701400320","281470701400575","AU","Australia","New South Wales","Wollongong","-34.424","150.89345","2500","+10:00","61","02","22"
"281470701400576","281470701401343","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"281470701401344","281470701401599","AU","Australia","New South Wales","Gosford","-33.4244","151.34399","2250","+10:00","61","02","19"
"281470701401600","281470701401855","AU","Australia","New South Wales","Durren Durren","-33.2","151.4","2259","+10:00","61","02","59"
"281470701401856","281470701402111","AU","Australia","New South Wales","Coolah","-31.82787","149.71564","2843","+10:00","61","02","491"
"281470701402112","281470701402367","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"281470701402368","281470701402623","AU","Australia","New South Wales","Wollongong","-34.424","150.89345","2500","+10:00","61","02","22"
"281470701402624","281470701403135","AU","Australia","New South Wales","Mascot","-33.93333","151.2","1460","+10:00","61","02","8"
"281470701403136","281470701403391","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"281470701403392","281470701403903","AU","Australia","New South Wales","Mascot","-33.93333","151.2","1460","+10:00","61","02","8"
"281470701403904","281470701404159","AU","Australia","New South Wales","Gosford","-33.4244","151.34399","2250","+10:00","61","02","19"
"281470701404160","281470701409791","AU","Australia","New South Wales","Macquarie Park","-33.78105","151.12757","2113","+10:00","61","02","53"
"281470701409792","281470701410047","AU","Australia","Queensland","Gold Coast","-28.00029","153.43088","4217","+10:00","61","07","7"
"281470701410048","281470701410815","AU","Australia","New South Wales","Macquarie Park","-33.78105","151.12757","2113","+10:00","61","02","53"
"281470701410816","281470701411071","AU","Australia","Queensland","Gold Coast","-28.00029","153.43088","4217","+10:00","61","07","7"
"281470701411072","281470701411839","AU","Australia","New South Wales","Macquarie Park","-33.78105","151.12757","2113","+10:00","61","02","53"
"281470701411840","281470701412095","AU","Australia","Queensland","Gold Coast","-28.00029","153.43088","4217","+10:00","61","07","7"
"281470701412096","281470701412863","AU","Australia","New South Wales","Macquarie Park","-33.78105","151.12757","2113","+10:00","61","02","53"
"281470701412864","281470701413119","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"281470701413120","281470701414399","AU","Australia","New South Wales","Macquarie Park","-33.78105","151.12757","2113","+10:00","61","02","53"
"281470701414400","281470701414655","AU","Australia","Queensland","Gold Coast","-28.00029","153.43088","4217","+10:00","61","07","7"
"281470701414656","281470701419775","AU","Australia","New South Wales","Macquarie Park","-33.78105","151.12757","2113","+10:00","61","02","53"
"281470701419776","281470701420031","AU","Australia","Queensland","Gold Coast","-28.00029","153.43088","4217","+10:00","61","07","7"
"281470701420032","281470701420287","AU","Australia","New South Wales","Macquarie Park","-33.78105","151.12757","2113","+10:00","61","02","53"
"281470701420288","281470701420543","AU","Australia","Queensland","Gold Coast","-28.00029","153.43088","4217","+10:00","61","07","7"
"281470701420544","281470701420799","AU","Australia","New South Wales","Macquarie Park","-33.78105","151.12757","2113","+10:00","61","02","53"
"281470701420800","281470701421055","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"281470701421056","281470701421311","AU","Australia","Queensland","Gold Coast","-28.00029","153.43088","4217","+10:00","61","07","7"
"281470701421312","281470701421567","AU","Australia","New South Wales","Macquarie Park","-33.78105","151.12757","2113","+10:00","61","02","53"
"281470701421568","281470701421823","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"281470701421824","281470701432063","AU","Australia","New South Wales","Macquarie Park","-33.78105","151.12757","2113","+10:00","61","02","53"
"281470701432064","281470701432319","AU","Australia","Queensland","Gold Coast","-28.00029","153.43088","4217","+10:00","61","07","7"
"281470701432320","281470701432831","AU","Australia","New South Wales","Macquarie Park","-33.78105","151.12757","2113","+10:00","61","02","53"
"281470701432832","281470701433087","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"281470701433088","281470701434879","AU","Australia","New South Wales","Macquarie Park","-33.78105","151.12757","2113","+10:00","61","02","53"
"281470701434880","281470701435135","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"281470701435136","281470701436415","AU","Australia","New South Wales","Macquarie Park","-33.78105","151.12757","2113","+10:00","61","02","53"
"281470701436416","281470701436671","AU","Australia","New South Wales","Federal","-28.65","153.45","2482","+10:00","61","02","181"
"281470701436672","281470701436927","AU","Australia","Queensland","Gold Coast","-28.00029","153.43088","4217","+10:00","61","07","7"
"281470701436928","281470701438719","AU","Australia","New South Wales","Macquarie Park","-33.78105","151.12757","2113","+10:00","61","02","53"
"281470701438720","281470701438975","AU","Australia","Victoria","Dooen","-36.66667","142.28333","3402","+10:00","61","03","136"
"281470701438976","281470701439487","AU","Australia","New South Wales","Macquarie Park","-33.78105","151.12757","2113","+10:00","61","02","53"
"281470701439488","281470701439743","AU","Australia","Victoria","Melbourne","-37.814","144.96332","8010","+10:00","61","03","13"
"281470701439744","281470701465087","AU","Australia","New South Wales","Macquarie Park","-33.78105","151.12757","2113","+10:00","61","02","53"
"281470701465088","281470701465343","AU","Australia","Victoria","Clayton North","-37.91667","145.13333","3168","+10:00","61","03","86"
"281470701465344","281470701469695","AU","Australia","New South Wales","Macquarie Park","-33.78105","151.12757","2113","+10:00","61","02","53"
"281470701469696","281470701535231","CN","China","Beijing","Beijing","39.9075","116.39723","100006","+08:00","86","010","49"
"281470701535232","281470701535487","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"281470701535488","281470701535743","TH","Thailand","Songkhla","Sadao","6.63883","100.42342","90160","+07:00","66","074","51"
"281470701535744","281470701535999","TH","Thailand","Pathum Thani","Khlong Luang","14.06467","100.64578","12120","+07:00","66","02","7"
"281470701536000","281470701536511","TH","Thailand","Nonthaburi","Mueang Nonthaburi","13.86075","100.51477","10290","+07:00","66","02","2"
"281470701536512","281470701536767","TH","Thailand","Phuket","Phuket","7.89059","98.3981","83120","+07:00","66","076","24"
"281470701536768","281470701537279","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"281470701537280","281470701537535","TH","Thailand","Chaiyaphum","Phu Khiao","16.3765","102.12853","36110","+07:00","66","044","213"
"281470701537536","281470701537791","TH","Thailand","Samut Prakan","Phra Pradaeng","13.65854","100.53362","10130","+07:00","66","02","5"
"281470701537792","281470701538047","TH","Thailand","Phetchabun","Wichian Buri","15.65778","101.10603","67130","+07:00","66","056","73"
"281470701538048","281470701538303","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"281470701538304","281470701538559","TH","Thailand","Pathum Thani","Nong Suea","14.13478","100.82503","12170","+07:00","66","02","8"
"281470701538560","281470701539071","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"281470701539072","281470701539327","TH","Thailand","Chon Buri","Phatthaya","12.93333","100.88333","76130","+07:00","66","038","10"
"281470701539328","281470701543423","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"281470701543424","281470701543679","TH","Thailand","Phuket","Phuket","7.89059","98.3981","83120","+07:00","66","076","24"
"281470701543680","281470701543935","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"281470701543936","281470701544191","TH","Thailand","Chaiyaphum","Kaset Sombun","16.28053","101.95422","36120","+07:00","66","044","233"
"281470701544192","281470701544447","TH","Thailand","Phuket","Phuket","7.89059","98.3981","83120","+07:00","66","076","24"
"281470701544448","281470701544703","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"281470701544704","281470701544959","TH","Thailand","Rayong","Klaeng","12.77972","101.64831","21110","+07:00","66","038","11"
"281470701544960","281470701545215","TH","Thailand","Rayong","Rayong","12.68095","101.25798","21000","+07:00","66","038","6"
"281470701545216","281470701545983","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"281470701545984","281470701546239","TH","Thailand","Phra Nakhon Si Ayutthaya","Ban Bang Kadi Pathum Thani","13.99904","100.54962","12160","+07:00","66","035","4"
"281470701546240","281470701546495","TH","Thailand","Chon Buri","Phan Thong","13.46804","101.09532","20160","+07:00","66","038","5"
"281470701546496","281470701546751","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"281470701546752","281470701547007","TH","Thailand","Chiang Mai","Chiang Mai","18.79038","98.98468","50000","+07:00","66","053","314"
"281470701547008","281470701547263","TH","Thailand","Ratchaburi","Ban Pong","13.81629","99.87739","70110","+07:00","66","032","17"
"281470701547264","281470701547519","TH","Thailand","Pathum Thani","Khlong Luang","14.06467","100.64578","12120","+07:00","66","02","7"
"281470701547520","281470701551615","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"281470701551616","281470701551871","TH","Thailand","Chon Buri","Ban Talat Bueng","13.07147","101.00314","20170","+07:00","66","038","42"
"281470701551872","281470701552127","TH","Thailand","Chai Nat","Manorom","15.30997","100.08283","17110","+07:00","66","056","27"
"281470701552128","281470701552383","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"281470701552384","281470701552639","TH","Thailand","Lamphun","Lamphun","18.58054","99.00745","51000","+07:00","66","053","295"
"281470701552640","281470701552895","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"281470701552896","281470701553151","TH","Thailand","Chiang Mai","Chiang Mai","18.79038","98.98468","50000","+07:00","66","053","314"
"281470701553152","281470701553407","TH","Thailand","Nakhon Ratchasima","Nakhon Ratchasima","14.97066","102.10196","30280","+07:00","66","044","186"
"281470701553408","281470701553663","TH","Thailand","Nonthaburi","Mueang Nonthaburi","13.86075","100.51477","10290","+07:00","66","02","2"
"281470701553664","281470701553919","TH","Thailand","Phuket","Phuket","7.89059","98.3981","83120","+07:00","66","076","24"
"281470701553920","281470701554175","TH","Thailand","Chon Buri","Sattahip","12.66644","100.90073","20180","+07:00","66","038","8"
"281470701554176","281470701554431","TH","Thailand","Khon Kaen","Chum Phae","16.5443","102.09924","40130","+07:00","66","043","227"
"281470701554432","281470701554687","TH","Thailand","Chon Buri","Phatthaya","12.93333","100.88333","76130","+07:00","66","038","10"
"281470701554688","281470701554943","TH","Thailand","Nakhon Pathom","Sam Phran","13.72698","100.21526","73110","+07:00","66","034","6"
"281470701554944","281470701555199","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"281470701555200","281470701555455","TH","Thailand","Nonthaburi","Mueang Nonthaburi","13.86075","100.51477","10290","+07:00","66","02","2"
"281470701555456","281470701559807","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"281470701559808","281470701560063","TH","Thailand","Ratchaburi","Ban Pong","13.81629","99.87739","70110","+07:00","66","032","17"
"281470701560064","281470701560319","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"281470701560320","281470701560575","TH","Thailand","Nonthaburi","Mueang Nonthaburi","13.86075","100.51477","10290","+07:00","66","02","2"
"281470701560576","281470701560831","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"281470701560832","281470701561087","TH","Thailand","Chon Buri","Phatthaya","12.93333","100.88333","76130","+07:00","66","038","10"
"281470701561088","281470701562111","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"281470701562112","281470701562367","TH","Thailand","Chon Buri","Phan Thong","13.46804","101.09532","20160","+07:00","66","038","5"
"281470701562368","281470701562623","TH","Thailand","Chon Buri","Ban Talat Bueng","13.07147","101.00314","20170","+07:00","66","038","42"
"281470701562624","281470701562879","TH","Thailand","Surat Thani","Ko Samui","9.53567","99.93567","84140","+07:00","66","077","5"
"281470701562880","281470701563135","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"281470701563136","281470701563391","TH","Thailand","Nonthaburi","Mueang Nonthaburi","13.86075","100.51477","10290","+07:00","66","02","2"
"281470701563392","281470701563647","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"281470701563648","281470701563903","TH","Thailand","Pathum Thani","Khlong Luang","14.06467","100.64578","12120","+07:00","66","02","7"
"281470701563904","281470701567999","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"281470701568000","281470701568255","TH","Thailand","Khon Kaen","Khon Kaen","16.44671","102.833","40270","+07:00","66","043","166"
"281470701568256","281470701568511","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"281470701568512","281470701568767","TH","Thailand","Rayong","Rayong","12.68095","101.25798","21000","+07:00","66","038","6"
"281470701568768","281470701569023","TH","Thailand","Samut Prakan","Phra Pradaeng","13.65854","100.53362","10130","+07:00","66","02","5"
"281470701569024","281470701570047","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"281470701570048","281470701570303","TH","Thailand","Nakhon Ratchasima","Wang Nam Khiao","14.41801","101.86113","25220","+07:00","66","044","419"
"281470701570304","281470701570559","TH","Thailand","Samut Prakan","Phra Pradaeng","13.65854","100.53362","10130","+07:00","66","02","5"
"281470701570560","281470701571071","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"281470701571072","281470701571327","TH","Thailand","Nakhon Phanom","Nakhon Phanom","17.41081","104.77856","48000","+07:00","66","042","150"
"281470701571328","281470701571583","TH","Thailand","Samut Sakhon","Ban Phaeo","13.59072","100.10748","74120","+07:00","66","034","6"
"281470701571584","281470701571839","TH","Thailand","Prachuap Khiri Khan","Pran Buri","12.38466","99.90983","77120","+07:00","66","032","8"
"281470701571840","281470701572095","TH","Thailand","Chon Buri","Ban Talat Bueng","13.07147","101.00314","20170","+07:00","66","038","42"
"281470701572096","281470701575167","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"281470701575168","281470701575423","TH","Thailand","Phuket","Phuket","7.89059","98.3981","83120","+07:00","66","076","24"
"281470701575424","281470701575679","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"281470701575680","281470701575935","TH","Thailand","Phetchabun","Phetchabun","16.41904","101.16056","67000","+07:00","66","056","119"
"281470701575936","281470701576191","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"281470701576192","281470701576447","TH","Thailand","Kanchanaburi","Tha Maka","13.92081","99.76553","71120","+07:00","66","034","21"
"281470701576448","281470701576703","TH","Thailand","Chon Buri","Ban Talat Bueng","13.07147","101.00314","20170","+07:00","66","038","42"
"281470701576704","281470701576959","TH","Thailand","Si Sa Ket","Si Sa Ket","15.11481","104.32938","33140","+07:00","66","045","133"
"281470701576960","281470701577215","TH","Thailand","Surat Thani","Surat Thani","9.14011","99.33311","84150","+07:00","66","077","9"
"281470701577216","281470701577471","TH","Thailand","Nonthaburi","Bang Yai","13.84341","100.36251","11140","+07:00","66","02","5"
"281470701577472","281470701577727","TH","Thailand","Chon Buri","Phatthaya","12.93333","100.88333","76130","+07:00","66","038","10"
"281470701577728","281470701577983","TH","Thailand","Sa Kaeo","Watthana Nakhon","13.74462","102.31863","27120","+07:00","66","037","73"
"281470701577984","281470701578239","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"281470701578240","281470701578495","TH","Thailand","Loei","Loei","17.49052","101.72749","42000","+07:00","66","042","245"
"281470701578496","281470701578751","TH","Thailand","Saraburi","Muak Lek","14.65287","101.20022","18180","+07:00","66","036","219"
"281470701578752","281470701579007","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"281470701579008","281470701579263","TH","Thailand","Chon Buri","Phatthaya","12.93333","100.88333","76130","+07:00","66","038","10"
